,hit_id,sample_id,subject_id,leaf_id,ref_id
1946,CAADVC01.70.1_5/27-294,SAMEA5279291,SRP056480|IT8,S493,Moorella_thermoacetica_Y72_copy_2__MooTher5
1947,ORMG01.935.1_4/64-437,SAMEA2531406,,S9,Bilophila_wadsworthia__BilWads6
1948,ORMG01.935.1_5/11-266,SAMEA2531406,,S63,Bilophila_wadsworthia__BilWads6
1949,ORSE01.106005.1_1/1-101,SAMEA2338625,,,
1950,UPLR01.798.1_2/62-435,SAMEA2737831,,S447,uncultured_bacterium__EF645667
1951,UPLR01.39270.1_2/1-337,SAMEA2737831,,S318,Desulfovibrio_piger__DslPige3
1952,UPLR01.798.1_1/11-266,SAMEA2737831,,S363,uncultured_bacterium__EF645667
1953,OVZO01.678.1_22/64-437,SAMEA3708496,,S9,Bilophila_wadsworthia__BilWads6
1954,OVZO01.678.1_21/11-266,SAMEA3708496,,S63,Bilophila_wadsworthia__BilWads6
1955,OXEG01.23482.1_1/13-281,SAMN05826944,T014806,S1370,Bilophila_wadsworthia__BilWads6
1956,OXEG01.35117.1_1/1-204,SAMN05826944,T014806,S1371,Bilophila_wadsworthia__BilWads6
1957,USYD01.2053.1_9/64-437,SAMN06112065,,S163,Bilophila_wadsworthia__BilWads6
1958,USYD01.2053.1_8/11-266,SAMN06112065,,S511,Bilophila_wadsworthia__BilWads6
1959,CAJMNW01.10.1_6/63-436,SAMEA7852721,,S1372,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
1960,CAJMNW01.10.1_7/11-266,SAMEA7852721,,S1373,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
1961,ULVN01.45464.1_1/2-155,SAMEA4835787,,,
1962,UZTI01.11655.1_1/64-437,SAMN00792094,,S164,Bilophila_sp._4_1_30__BilSpec3
1963,UZTI01.11655.1_2/11-133,SAMN00792094,,,
1964,OZFJ01.11660.1_2/11-234,SAMN06165065,40647106,,
1965,OZFJ01.11660.1_1/15-161,SAMN06165065,40647106,S1208,Desulfovibrio_piger__DslPige4
1966,UXQT01.57482.1_1/58-295,SAMEA2160152,,S400,Desulfovibrio_piger__DslPige3
1967,UXQT01.43396.1_1/11-220,SAMEA2160152,,S829,Desulfovibrio_piger__DslPige4
1968,UXQT01.43396.1_2/1-163,SAMEA2160152,,S807,Desulfovibrio_piger__DslPige3
1969,ORVZ01.809.1_22/64-437,SAMEA2338845,,S9,Bilophila_wadsworthia__BilWads6
1970,ORVZ01.809.1_21/11-266,SAMEA2338845,,S63,Bilophila_wadsworthia__BilWads6
1971,OWBE01.2558.1_5/64-437,SAMEA3708459,,S9,Bilophila_wadsworthia__BilWads6
1972,OWBE01.2558.1_6/11-266,SAMEA3708459,,S63,Bilophila_wadsworthia__BilWads6
1973,UALC01.30235.1_1/29-251,SAMN06164597,13551775,S935,Bilophila_wadsworthia__BilWads6
1974,UALC01.28775.1_1/8-243,SAMN06164597,13551775,S436,Bilophila_sp._4_1_30__BilSpec3
1975,ORPK01.10958.1_3/63-436,SAMEA2338687,,S547,Desulfovibrio_piger__DslPige3
1976,ORPK01.10958.1_2/11-266,SAMEA2338687,,S269,Desulfovibrio_piger__DslPige3
1977,UZRS01.35893.1_1/23-153,SAMN00715271,,S601,Bilophila_sp._4_1_30__BilSpec3
1978,UPQV01.5037.1_5/64-437,SAMEA2737787,,S9,Bilophila_wadsworthia__BilWads6
1979,UPQV01.5037.1_6/11-266,SAMEA2737787,,S63,Bilophila_wadsworthia__BilWads6
1980,UMIY01.30948.1_2/27-293,SAMEA4836134,,S1054,Moorella_thermoacetica_Y72_copy_2__MooTher5
1981,UMIY01.2092.1_7/26-289,SAMEA4836134,,S1374,Moorella_thermoacetica_Y72_copy_2__MooTher5
1982,ULRE01.52415.1_1/1-264,SAMEA4835674,,,
1983,ULRE01.57331.1_1/1-200,SAMEA4835674,,S580,Desulfovibrio_piger__DslPige3
1984,ULRE01.60356.1_1/63-186,SAMEA4835674,,,
1985,UMLM01.48333.1_1/64-143,SAMEA4836203,,,
1986,UMLG01.60125.1_3/64-251,SAMEA4836195,,,
1987,OYQF01.807.1_5/50-397,SAMN06165669,70053072,S423,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1988,OYQF01.807.1_4/7-240,SAMN06165669,70053072,S424,Desulfitibacter_alkalitolerans__DfiAlka2
1989,UZKM01.13484.1_2/2-191,SAMN00715152,,S437,Bilophila_wadsworthia__BilWads6
1990,UZKM01.13484.1_1/11-93,SAMN00715152,,,
1991,ORKA01.1750.1_3/63-436,SAMN04329859,,S672,Desulfovibrio_piger__DslPige3
1992,ORKA01.1750.1_2/11-266,SAMN04329859,,S251,Desulfovibrio_piger__DslPige3
1993,ORKA01.13878.1_1/1-278,SAMN04329859,,S859,Bilophila_sp._4_1_30__BilSpec3
1994,ORKA01.4273.1_2/1-275,SAMN04329859,,S367,Anaerobic_bacterium_sk.prop8__Bv2Prop2
1995,ORKA01.4273.1_1/6-240,SAMN04329859,,S370,Desulfitibacter_alkalitolerans__DfiAlka2
1996,ORKA01.20078.1_1/16-220,SAMN04329859,,S1375,uncultured_bacterium__EF645667
1997,ORKA01.21879.1_2/11-114,SAMN04329859,,S42,Bilophila_sp._4_1_30__BilSpec3
1998,OVTN01.14312.1_1/64-480,SAMN06016419,,S9,Bilophila_wadsworthia__BilWads6
1999,OVTN01.2698.1_1/1-230,SAMN06016419,,S460,Bilophila_wadsworthia__BilWads6
2000,OYPO01.1637.1_1/2-216,SAMN06165545,19498608,S966,Bilophila_wadsworthia__BilWads6
2001,OYPO01.1704.1_1/1-217,SAMN06165545,19498608,,
2002,ORMP01.11882.1_3/63-436,SAMEA2338692,,S489,Desulfovibrio_piger__DslPige3
2003,ORMP01.11882.1_2/11-266,SAMEA2338692,,S721,Desulfovibrio_piger__DslPige3
2004,CABREM01.175.1_2/52-397,SAMEA5850684,ERP008729|532802,S1118,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2005,OPRH01.40996.1_1/1-187,SAMEA1963786,,S1376,Desulfovibrio_piger__DslPige3
2006,OPRH01.20684.1_1/1-94,SAMEA1963786,,,
2007,USXO01.5062.1_2/64-124,SAMN06111952,,S1246,Bilophila_wadsworthia__BilWads6
2008,CABQIE01.1.1_189/52-400,SAMEA5850105,,S449,Gordonibacter_pamelaeae__GrdPame5
2009,CABQIE01.1.1_188/3-238,SAMEA5850105,,S1022,Desulfitobacterium_sp._PCE-1__DstSpe13
2010,OWDQ01.335.1_10/64-437,SAMEA3708579,,S9,Bilophila_wadsworthia__BilWads6
2011,OWDQ01.335.1_11/11-266,SAMEA3708579,,S63,Bilophila_wadsworthia__BilWads6
2012,ORMR01.34516.1_1/2-136,SAMEA2338699,,S1377,Bilophila_sp._4_1_30__BilSpec3
2013,ULVE01.66400.1_2/62-435,SAMEA4835778,,S656,uncultured_bacterium__EF645667
2014,ULVE01.97021.1_1/1-178,SAMEA4835778,,,
2015,ULVE01.66400.1_1/11-77,SAMEA4835778,,,
2016,OYLG01.71.1_1/63-436,SAMN06165492,17437941,S235,Desulfovibrio_piger__DslPige3
2017,OYLG01.71.1_2/11-266,SAMN06165492,17437941,S236,Desulfovibrio_piger__DslPige3
2018,OUOU01.48953.1_2/2-120,SAMN05356889,,,
2019,JAHYZK01.23.1_47/63-436,SAMN19224748,,S632,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2020,JAHYZK01.23.1_48/11-266,SAMN19224748,,S1083,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2021,OWCT01.361.1_11/64-437,SAMEA3708532,,S9,Bilophila_wadsworthia__BilWads6
2022,OWCT01.361.1_12/11-266,SAMEA3708532,,S63,Bilophila_wadsworthia__BilWads6
2023,CAJLPA01.38.1_9/53-398,SAMEA7848253,,S1378,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2024,CAJLPA01.38.1_8/5-240,SAMEA7848253,,S609,Desulfitibacter_alkalitolerans__DfiAlka2
2025,OWST01.295.1_59/63-436,SAMEA4378314,,S129,Desulfovibrio_sp._3_1_syn3__DsvSp230
2026,OWST01.295.1_60/11-266,SAMEA4378314,,S846,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2027,OWST01.33873.1_1/64-259,SAMEA4378314,,,
2028,OWST01.83968.1_1/11-152,SAMEA4378314,,,
2029,ULSC01.10421.1_2/11-266,SAMEA4835698,,S846,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2030,ULSC01.10421.1_1/1-201,SAMEA4835698,,S1379,Desulfovibrio_sp._3_1_syn3__DsvSp230
2031,ULSC01.24134.1_1/63-180,SAMEA4835698,,,
2032,OYPY01.130.1_3/64-437,SAMN06165677,70312587,S656,uncultured_bacterium__EF645667
2033,OYPY01.130.1_2/11-266,SAMN06165677,70312587,S363,uncultured_bacterium__EF645667
2034,USUE01.15096.1_1/65-346,SAMN06111989,,,
2035,USUE01.14479.1_1/1-253,SAMN06111989,,S726,Desulfovibrio_piger__DslPige3
2036,USWL01.33418.1_1/90-374,SAMN06112052,,,
2037,USWL01.23489.1_2/6-240,SAMN06112052,,S1225,Desulfitibacter_alkalitolerans__DfiAlka2
2038,UPXB01.58015.1_1/1-240,SAMN06111974,,S410,Bilophila_sp._4_1_30__BilSpec3
2039,UPMP01.33444.1_1/64-293,SAMEA2737867,,S165,Bilophila_sp._4_1_30__BilSpec3
2040,UPMP01.23586.1_1/1-215,SAMEA2737867,,S461,Bilophila_wadsworthia__BilWads6
2041,QFCF01.61.1_24/64-437,SAMN09062253,,S9,Bilophila_wadsworthia__BilWads6
2042,QFCF01.61.1_23/11-266,SAMN09062253,,S17,Bilophila_sp._4_1_30__BilSpec3
2043,ORHY01.11194.1_1/3-243,SAMN04329854,,,
2044,ORHY01.6155.1_1/6-222,SAMN04329854,,S1225,Desulfitibacter_alkalitolerans__DfiAlka2
2045,ORHY01.2880.1_3/2-140,SAMN04329854,,,
2046,ORHY01.6155.1_2/1-91,SAMN04329854,,,
2047,UMFN01.19429.1_9/64-437,SAMEA4836047,,S166,Bilophila_sp._4_1_30__BilSpec3
2048,UMFN01.19429.1_8/11-266,SAMEA4836047,,S17,Bilophila_sp._4_1_30__BilSpec3
2049,OVXT01.1434.1_12/64-437,SAMEA3708538,,S9,Bilophila_wadsworthia__BilWads6
2050,OVXT01.1434.1_11/11-266,SAMEA3708538,,S63,Bilophila_wadsworthia__BilWads6
2051,OYRT01.119.1_1/69-442,SAMN06165589,30629079,S9,Bilophila_wadsworthia__BilWads6
2052,OYRT01.119.1_2/11-266,SAMN06165589,30629079,S17,Bilophila_sp._4_1_30__BilSpec3
2053,OQIL01.2251.1_3/1-259,SAMD00036191,,S444,Bilophila_wadsworthia__BilWads6
2054,OQIL01.2251.1_4/11-232,SAMD00036191,,S43,Bilophila_wadsworthia__BilWads6
2055,OVYO01.10884.1_1/64-370,SAMEA3708615,,S167,Bilophila_sp._4_1_30__BilSpec3
2056,OVYO01.42471.1_1/11-287,SAMEA3708615,,S44,Bilophila_wadsworthia__BilWads6
2057,OVLY01.1993.1_7/64-437,SAMN06016327,,S9,Bilophila_wadsworthia__BilWads6
2058,OVLY01.1993.1_6/11-266,SAMN06016327,,S63,Bilophila_wadsworthia__BilWads6
2059,OYRI01.2631.1_1/11-213,SAMN06165608,40179385,,
2060,OVYW01.13981.1_1/1-126,SAMEA3708705,,,
2061,OWFH01.1987.1_10/64-437,SAMEA3708577,,S9,Bilophila_wadsworthia__BilWads6
2062,OWFH01.14124.1_1/1-365,SAMEA3708577,,S808,Desulfovibrio_piger__DslPige3
2063,OWFH01.1987.1_11/11-160,SAMEA3708577,,,
2064,OWFH01.31505.1_1/1-124,SAMEA3708577,,,
2065,OWFH01.14124.1_2/11-160,SAMEA3708577,,S1079,Desulfovibrio_piger__DslPige2
2066,UZOX01.25948.1_2/63-150,SAMN00791989,,,
2067,ULYR01.37847.1_1/1-233,SAMEA4835868,,,
2068,ULYR01.59233.1_1/1-169,SAMEA4835868,,,
2069,ORPB01.29461.1_1/1-97,SAMEA2338747,,,
2070,OYVV01.10705.1_1/27-294,SAMN06165153,51006340,S493,Moorella_thermoacetica_Y72_copy_2__MooTher5
2071,OYVV01.5002.1_2/28-293,SAMN06165153,51006340,S422,Moorella_thermoacetica_Y72_copy_2__MooTher5
2072,UERV01.15970.1_1/63-347,SAMN06115540,,S1380,uncultured_bacterium__EF645667
2073,UPPJ01.43873.1_2/1-74,SAMEA2737769,,,
2074,OPEV01.4444.1_5/40-292,SAMEA1972159,,S1217,Moorella_thermoacetica_Y72_copy_2__MooTher5
2075,CAJMLK01.31.1_28/63-436,SAMEA7852722,,S1318,Desulfovibrio_desulfuricans_subsp._desulfuricans_str._ATCC_27774__CP001358
2076,CAJMLK01.31.1_29/11-266,SAMEA7852722,,S506,Desulfovibrio_desulfuricans__DslDes17
2077,UPLU01.15874.1_1/62-431,SAMEA2737865,,S447,uncultured_bacterium__EF645667
2078,UPLU01.7455.1_4/1-184,SAMEA2737865,,,
2079,CAJKEY01.74.1_3/26-290,SAMEA7847625,ERP004605|MH0347,S1381,Moorella_thermoacetica_Y72_copy_2__MooTher5
2080,USYZ01.5076.1_4/64-437,SAMN06111968,,S9,Bilophila_wadsworthia__BilWads6
2081,USYZ01.5076.1_3/11-266,SAMN06111968,,S63,Bilophila_wadsworthia__BilWads6
2082,ORMN01.11609.1_2/63-436,SAMEA2338770,,S588,Desulfovibrio_piger__DslPige3
2083,ORMN01.11609.1_3/11-266,SAMEA2338770,,S830,Desulfovibrio_piger__DslPige3
2084,ORMN01.20534.1_2/5-240,SAMEA2338770,,S1382,Desulfitibacter_alkalitolerans__DfiAlka2
2085,ORMN01.20534.1_1/1-170,SAMEA2338770,,S1383,Archaeoglobus_sulfaticallidus__ArgSulfa
2086,UZVO01.14644.1_1/1-122,SAMN00993245,,S1384,Bilophila_sp._4_1_30__BilSpec3
2087,UZVO01.13383.1_3/64-140,SAMN00993245,,,
2088,ULWO01.22023.1_1/1-338,SAMEA4835814,,,
2089,OYKB01.415.1_2/65-438,SAMN06165721,72164642,S1016,Desulfovibrio_sp._Dsv1__DsvSp233
2090,OYKB01.415.1_1/11-266,SAMN06165721,72164642,S1017,Desulfovibrio_sp._Dsv1__DsvSp233
2091,OYKB01.1354.1_1/7-240,SAMN06165721,72164642,S1138,Desulfitibacter_alkalitolerans__DfiAlka2
2092,OYKB01.1354.1_2/1-94,SAMN06165721,72164642,,
2093,UPMO01.1077.1_4/63-436,SAMEA2737809,,S315,Desulfovibrio_piger__DslPige3
2094,UPMO01.1077.1_5/11-266,SAMEA2737809,,S243,Desulfovibrio_piger__DslPige3
2095,OYKV01.48.1_5/55-399,SAMN06165592,30733891,S425,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2096,OYKV01.48.1_4/5-240,SAMN06165592,30733891,S426,Desulfitibacter_alkalitolerans__DfiAlka2
2097,OROS01.14746.1_2/1-358,SAMEA2338753,,S1258,Desulfovibrio_piger__DslPige3
2098,OROS01.14746.1_1/11-105,SAMEA2338753,,,
2099,OYXD01.28088.1_1/47-294,SAMN06165146,50745639,S168,Bilophila_sp._4_1_30__BilSpec3
2100,OYXD01.43852.1_1/1-163,SAMN06165146,50745639,,
2101,OYXD01.41238.1_2/11-104,SAMN06165146,50745639,,
2102,OYXD01.41238.1_1/1-113,SAMN06165146,50745639,,
2103,UERR01.18720.1_1/63-436,SAMN06115534,,S591,Desulfovibrio_piger__DslPige2
2104,UERR01.1714.1_13/62-435,SAMN06115534,,S656,uncultured_bacterium__EF645667
2105,UERR01.14998.1_3/11-266,SAMN06115534,,S270,Desulfovibrio_piger__DslPige3
2106,UERR01.1714.1_12/11-266,SAMN06115534,,S870,uncultured_bacterium__EF645667
2107,UERR01.58414.1_1/1-183,SAMN06115534,,S851,Bilophila_wadsworthia__BilWads6
2108,OOZW01.941.1_20/40-291,SAMEA2042517,,S1025,Moorella_thermoacetica_Y72_copy_2__MooTher5
2109,OWQJ01.26956.1_1/5-240,SAMEA4378255,,S1385,Desulfitibacter_alkalitolerans__DfiAlka2
2110,OWQJ01.26956.1_2/1-223,SAMEA4378255,,S1386,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2111,UYKQ01.1142.1_10/64-437,SAMN03653691,P9,S9,Bilophila_wadsworthia__BilWads6
2112,UYKQ01.1142.1_9/11-266,SAMN03653691,P9,S17,Bilophila_sp._4_1_30__BilSpec3
2113,UMLF01.5773.1_2/40-291,SAMEA4836194,,S1025,Moorella_thermoacetica_Y72_copy_2__MooTher5
2114,OUQR01.21700.1_2/1-358,SAMN05194709,,S809,Desulfovibrio_piger__DslPige3
2115,OUQR01.21700.1_1/11-101,SAMN05194709,,,
2116,USYY01.2792.1_2/64-437,SAMN06111935,,S9,Bilophila_wadsworthia__BilWads6
2117,USYY01.2792.1_3/11-266,SAMN06111935,,S63,Bilophila_wadsworthia__BilWads6
2118,OYUG01.1332.1_2/11-266,SAMN06165631,50144974,S846,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2119,OYUG01.6073.1_1/1-173,SAMN06165631,50144974,,
2120,OYUG01.4046.1_1/56-181,SAMN06165631,50144974,,
2121,WPOD01.13.1_11/51-395,SAMN13387024,,S635,Gordonibacter_pamelaeae__GrdPame5
2122,WPOD01.13.1_12/3-237,SAMN13387024,,S1044,Gordonibacter_pamelaeae__GrdPame5
2123,CADFJV01.360.1_1/63-383,SAMEA6784066,,S1387,Bioreactor_clone__UncS2028
2124,CADFJV01.28.1_2/11-266,SAMEA6784066,,S1388,Desulfovibrio_simplex__DslSimpl
2125,OQQS01.39433.1_1/22-311,SAMN02712190,,S1,Bilophila_wadsworthia__BilWads6
2126,UYBN01.21325.1_1/1-292,SAMEA1970465,,,
2127,UYBN01.43068.1_1/1-102,SAMEA1970465,,S1389,Desulfovibrio_piger__DslPige4
2128,OQNB01.12230.1_1/1-75,SAMD00036377,,,
2129,OQNB01.3660.1_1/11-89,SAMD00036377,,S1393,MSW_digester_clone__Unc01cxc
2130,UERK01.36684.1_2/15-388,SAMN06115538,,S327,Desulfovibrio_piger__DslPige3
2131,UERK01.38218.1_1/1-167,SAMN06115538,,,
2132,UERK01.36684.1_1/11-98,SAMN06115538,,,
2133,OYKZ01.2555.1_1/36-231,SAMN06165443,14175675,,
2134,OYKZ01.3659.1_1/1-194,SAMN06165443,14175675,,
2135,OYTY01.891.1_1/56-429,SAMN06165559,19919818,S411,Bilophila_wadsworthia__BilWads6
2136,OYTY01.2007.1_2/11-266,SAMN06165559,19919818,S1084,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2137,OYTY01.891.1_2/11-96,SAMN06165559,19919818,,
2138,ORBO01.26.1_73/53-401,SAMN04161035,,S571,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2139,ORBO01.26.1_74/4-240,SAMN04161035,,S572,Desulfitibacter_alkalitolerans__DfiAlka2
2140,OQME01.59449.1_2/11-98,SAMD00036398,,,
2141,OQME01.59449.1_1/1-111,SAMD00036398,,S1394,Bilophila_wadsworthia__BilWads6
2142,OYTE01.3890.1_1/64-437,SAMN06165548,19517140,S9,Bilophila_wadsworthia__BilWads6
2143,OYTE01.2404.1_5/54-406,SAMN06165548,19517140,S373,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2144,OYTE01.3890.1_2/11-266,SAMN06165548,19517140,S17,Bilophila_sp._4_1_30__BilSpec3
2145,OYTE01.2404.1_4/6-240,SAMN06165548,19517140,S375,Desulfitibacter_alkalitolerans__DfiAlka2
2146,UZTK01.28195.1_2/1-109,SAMN00792062,,S1395,Bilophila_sp._4_1_30__BilSpec3
2147,UZTK01.28195.1_1/11-79,SAMN00792062,,,
2148,CABREB01.115.1_6/26-290,SAMEA5850677,ERP008729|531416,S1396,Archaeoglobus_sulfaticallidus__ArgSulfa
2149,ORJR01.88543.1_2/1-160,SAMN04329779,,S1397,uncultured_bacterium__EF645667
2150,ORJR01.25589.1_2/28-287,SAMN04329779,,S1398,Moorella_thermoacetica_Y72_copy_2__MooTher5
2151,OPXC01.21268.1_2/63-436,SAMEA2043043,,S522,Desulfovibrio_piger__DslPige3
2152,OPXC01.21268.1_1/11-155,SAMEA2043043,,S831,Desulfovibrio_piger__DslPige2
2153,OWFV01.52048.1_1/45-320,SAMEA3708595,,S1399,Anaerobic_bacterium_sk.prop8__Bv2Prop2
2154,OVTR01.22212.1_1/1-316,SAMN06016381,,,
2155,OVTR01.17800.1_1/1-168,SAMN06016381,,,
2156,UXRV01.837.1_33/62-435,SAMEA2156850,,S656,uncultured_bacterium__EF645667
2157,UXRV01.837.1_34/11-266,SAMEA2156850,,S363,uncultured_bacterium__EF645667
2158,UXRV01.62466.1_2/1-93,SAMEA2156850,,,
2159,OYMV01.2869.1_1/1-130,SAMN06165613,40262354,,
2160,OYIH01.1847.1_1/1-131,SAMN06165690,70863791,S1400,Bilophila_sp._4_1_30__BilSpec3
2161,USYE01.21458.1_1/13-255,SAMN06111929,,S936,Bilophila_wadsworthia__BilWads6
2162,USYE01.27595.1_1/1-224,SAMN06111929,,S1401,uncultured_bacterium__EF645667
2163,OYSN01.87.1_3/65-438,SAMN06165442,14040721,S672,Desulfovibrio_piger__DslPige3
2164,OYSN01.87.1_2/11-266,SAMN06165442,14040721,S261,Desulfovibrio_piger__DslPige3
2165,OYSN01.3013.1_1/2-106,SAMN06165442,14040721,,
2166,USUB01.14146.1_1/11-266,SAMN06111994,,S91,Bilophila_wadsworthia__BilWads6
2167,UPEG01.8060.1_4/63-436,SAMEA2737665,D205_M,S684,Desulfovibrio_piger__DslPige3
2168,UPEG01.7489.1_1/11-266,SAMEA2737665,D205_M,S722,uncultured_bacterium__EF645667
2169,UPEG01.53870.1_1/11-157,SAMEA2737665,D205_M,,
2170,UPEG01.92476.1_1/1-91,SAMEA2737665,D205_M,,
2171,UPEG01.53870.1_2/1-91,SAMEA2737665,D205_M,,
2172,OYVG01.4476.1_1/55-298,SAMN06165535,19251414,S1408,Pearl_river_estuary_clone_TopDSR14__UncS2036
2173,OYVG01.1596.1_4/1-100,SAMN06165535,19251414,,
2174,ORUB01.19437.1_2/32-291,SAMEA2338853,,S1025,Moorella_thermoacetica_Y72_copy_2__MooTher5
2175,CAJLIQ01.1.1_10/62-435,SAMEA7846894,,S643,uncultured_bacterium__EF645667
2176,CAJLIQ01.1.1_9/11-266,SAMEA7846894,,S363,uncultured_bacterium__EF645667
2177,UZRM01.8301.1_1/11-266,SAMN00792037,,S249,Desulfovibrio_piger__DslPige3
2178,UZRM01.8301.1_2/1-212,SAMN00792037,,,
2179,OVTE01.3152.1_1/64-421,SAMN06016406,,,
2180,OVTE01.7277.1_3/11-266,SAMN06016406,,S63,Bilophila_wadsworthia__BilWads6
2181,UMCK01.70864.1_1/2-232,SAMEA4835957,,,
2182,UMCK01.64005.1_1/1-203,SAMEA4835957,,,
2183,CABVBV01.108.1_5/28-293,SAMEA5854082,,S1411,Moorella_thermoacetica_Y72_copy_2__MooTher5
2184,OROO01.6124.1_1/63-436,SAMEA2338730,,S523,Desulfovibrio_piger__DslPige3
2185,OROO01.6124.1_2/11-266,SAMEA2338730,,S723,uncultured_bacterium__EF645667
2186,OVLK01.7948.1_1/83-456,SAMN06016369,,S9,Bilophila_wadsworthia__BilWads6
2187,OVLK01.7948.1_2/1-253,SAMN06016369,,S45,Bilophila_wadsworthia__BilWads6
2188,OYUE01.75.1_2/56-429,SAMN06165363,11188967,S656,uncultured_bacterium__EF645667
2189,OYUE01.446.1_2/2-320,SAMN06165363,11188967,S1412,Bilophila_wadsworthia__BilWads6
2190,OYUE01.75.1_1/11-266,SAMN06165363,11188967,S363,uncultured_bacterium__EF645667
2191,OYUE01.446.1_1/11-179,SAMN06165363,11188967,,
2192,JAJXBR01.714.1_1/51-368,SAMN23483404,,,
2193,JAJXBR01.415.1_2/11-266,SAMN23483404,,S774,uncultured_bacterium__EF645667
2194,JAJXBR01.238.1_3/1-126,SAMN23483404,,,
2195,OWCF01.209.1_18/62-435,SAMEA3708504,,S447,uncultured_bacterium__EF645667
2196,OWCF01.11056.1_1/1-345,SAMEA3708504,,,
2197,OWCF01.11056.1_2/11-266,SAMEA3708504,,S63,Bilophila_wadsworthia__BilWads6
2198,OWCF01.209.1_17/11-266,SAMEA3708504,,S419,uncultured_bacterium__EF645667
2199,OWWR01.33513.1_1/1-177,SAMN05827008,T012312,S46,Bilophila_wadsworthia__BilWads6
2200,UEPC01.15665.1_1/62-435,SAMN06115420,,S447,uncultured_bacterium__EF645667
2201,UEPC01.15665.1_2/11-128,SAMN06115420,,S419,uncultured_bacterium__EF645667
2202,ULXK01.35672.1_2/1-245,SAMEA4835836,,,
2203,ULXK01.2990.1_1/53-143,SAMEA4835836,,,
2204,USXF01.1739.1_4/64-437,SAMN06111943,,S9,Bilophila_wadsworthia__BilWads6
2205,USXF01.1739.1_3/11-266,SAMN06111943,,S63,Bilophila_wadsworthia__BilWads6
2206,CABRTS01.6.1_15/62-435,SAMEA5851415,ERP004605|MH0192,S989,uncultured_bacterium__EF645667
2207,CABRTS01.6.1_14/11-266,SAMEA5851415,ERP004605|MH0192,S990,uncultured_bacterium__EF645667
2208,OYPD01.1061.1_2/64-437,SAMN06165505,18184323,S9,Bilophila_wadsworthia__BilWads6
2209,OYPD01.1061.1_1/11-205,SAMN06165505,18184323,,
2210,CAJJJU01.234.1_5/28-287,SAMEA7848236,,S1417,Moorella_thermoacetica_Y72_copy_2__MooTher5
2211,UPRN01.40386.1_1/1-327,SAMEA2737746,,,
2212,UPRN01.894.1_32/11-266,SAMEA2737746,,S574,uncultured_bacterium__EF645667
2213,UPRN01.9373.1_5/1-204,SAMEA2737746,,,
2214,OZFZ01.3761.1_4/63-436,SAMN06165019,40006207,S543,Desulfovibrio_piger__DslPige3
2215,OZFZ01.3761.1_3/11-266,SAMN06165019,40006207,S791,Desulfovibrio_piger__DslPige3
2216,OZFZ01.33353.1_1/2-186,SAMN06165019,40006207,,
2217,UESS01.26807.1_1/64-339,SAMN06115471,,S169,Bilophila_sp._4_1_30__BilSpec3
2218,UESS01.20907.1_1/3-242,SAMN06115471,,S110,Bilophila_sp._4_1_30__BilSpec3
2219,UESS01.50661.1_1/1-181,SAMN06115471,,S1418,uncultured_bacterium__EF645667
2220,ORPX01.17335.1_1/63-436,SAMEA2338776,,S130,uncultured_bacterium__EF645667
2221,ORPX01.17335.1_2/11-266,SAMEA2338776,,S47,Bilophila_wadsworthia__BilWads6
2222,ORPX01.49830.1_1/11-266,SAMEA2338776,,S846,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2223,ORPX01.52876.1_1/64-311,SAMEA2338776,,S783,Bilophila_sp._4_1_30__BilSpec3
2224,UZPX01.11822.1_1/63-366,SAMN00792019,,S949,Desulfovibrio_piger__DslPige2
2225,UZPX01.13279.1_1/1-105,SAMN00792019,,,
2226,UZPX01.24734.1_1/11-136,SAMN00792019,,,
2227,UZPX01.24734.1_2/1-126,SAMN00792019,,,
2228,OYOK01.119.1_3/63-436,SAMN06165646,50635518,S129,Desulfovibrio_sp._3_1_syn3__DsvSp230
2229,OYOK01.509.1_2/1-365,SAMN06165646,50635518,S356,Bilophila_sp._4_1_30__BilSpec3
2230,OYOK01.119.1_2/11-266,SAMN06165646,50635518,S846,Desulfovibrio_sp._6_1_46AFAA__DsvSp231
2231,OYOK01.509.1_1/11-200,SAMN06165646,50635518,S48,Bilophila_wadsworthia__BilWads6
2232,OYOK01.3515.1_1/6-139,SAMN06165646,50635518,S1419,Desulfitibacter_alkalitolerans__DfiAlka2
2233,UYCW01.19050.1_1/63-436,SAMEA2152938,,S318,Desulfovibrio_piger__DslPige3
2234,UYCW01.19050.1_2/11-182,SAMEA2152938,,S914,Desulfovibrio_piger__DslPige3
